,sigungu,성별,연령별,2016 년,2017 년,2018 년,2019 년,2020 년
138,강서구,여자,60 - 64세,3042.5,3443.0,3755.5,4076.5,4402.0
139,강서구,여자,65 - 69세,1963.5,2177.0,2390.0,2591.5,2920.0
140,강서구,여자,70 - 74세,1544.0,1551.0,1584.5,1706.5,1864.0
141,강서구,여자,75 - 79세,1298.5,1382.5,1465.5,1481.5,1452.5
142,강서구,여자,80 - 84세,882.0,913.5,944.5,1010.0,1090.0
143,강서구,여자,85 - 89세,538.0,558.5,565.0,582.0,615.5
144,강서구,여자,90 - 94세,161.0,189.0,222.0,243.5,272.0
145,강서구,여자,95 - 99세,31.5,38.0,47.5,56.5,59.5
146,강서구,여자,100세 이상,7.5,10.0,8.5,8.0,10.0
147,연제구,여자,0 - 4세,3884.5,3759.5,3643.5,3528.0,3295.5
148,연제구,여자,5 - 9세,3866.5,3891.0,3925.0,4026.5,4107.5
149,연제구,여자,10 - 14세,4074.0,3930.0,3845.0,3760.0,3785.0
150,연제구,여자,15 - 19세,5343.0,4992.5,4732.0,4567.0,4331.5
151,연제구,여자,20 - 24세,6466.0,6362.0,6303.5,6164.0,5975.5
152,연제구,여자,25 - 29세,6034.5,6241.5,6471.5,6650.0,6855.0
153,연제구,여자,30 - 34세,6784.0,6372.0,6207.5,6174.0,6203.0
154,연제구,여자,35 - 39세,7823.0,7920.0,7986.0,7900.0,7503.5
155,연제구,여자,40 - 44세,8116.0,7744.0,7486.0,7444.0,7657.5
156,연제구,여자,45 - 49세,8951.0,8940.0,8789.0,8655.5,8482.5
157,연제구,여자,50 - 54세,8699.0,8355.0,8468.0,8682.0,8817.5
158,연제구,여자,55 - 59세,10067.0,9984.5,9776.0,9492.5,9096.5
159,연제구,여자,60 - 64세,8129.5,8446.5,8803.0,9265.5,9581.0
160,연제구,여자,65 - 69세,5978.5,6197.5,6463.5,6726.0,7263.5
161,연제구,여자,70 - 74세,4399.5,4435.5,4732.0,5086.5,5433.5
162,연제구,여자,75 - 79세,3359.5,3599.5,3853.5,4079.0,4176.0
163,연제구,여자,80 - 84세,2069.0,2197.0,2356.5,2534.0,2710.5
164,연제구,여자,85 - 89세,1021.0,1099.0,1157.0,1228.0,1341.5
165,연제구,여자,90 - 94세,310.0,345.0,381.0,427.0,481.0
166,연제구,여자,95 - 99세,73.5,88.0,98.5,108.0,108.0
167,연제구,여자,100세 이상,12.0,15.5,15.5,16.0,19.5
168,수영구,여자,0 - 4세,2984.0,2945.5,2764.0,2543.5,2383.0
169,수영구,여자,5 - 9세,2718.5,2743.0,2685.0,2641.5,2686.0
170,수영구,여자,10 - 14세,2883.0,2761.0,2720.5,2636.0,2611.0
171,수영구,여자,15 - 19세,4276.5,4030.5,3718.0,3458.5,3226.0
172,수영구,여자,20 - 24세,5756.0,5712.0,5571.5,5388.5,5277.0
173,수영구,여자,25 - 29세,6028.0,6253.0,6511.5,6713.0,7008.0
174,수영구,여자,30 - 34세,6611.5,6234.5,5857.5,5639.5,5728.5
175,수영구,여자,35 - 39세,6606.5,6780.0,6764.0,6512.0,6198.0
176,수영구,여자,40 - 44세,6610.5,6334.0,6049.5,5833.5,5925.5
177,수영구,여자,45 - 49세,7273.5,7413.5,7283.0,7076.0,6879.5
178,수영구,여자,50 - 54세,7512.5,7101.5,6962.5,6939.5,7064.5
179,수영구,여자,55 - 59세,9068.5,9027.5,8689.5,8229.0,7817.0
180,수영구,여자,60 - 64세,7611.5,7969.0,8205.0,8471.5,8631.0
181,수영구,여자,65 - 69세,5888.0,6076.0,6209.0,6332.5,6706.0
182,수영구,여자,70 - 74세,4169.0,4314.5,4580.5,4918.0,5287.5
183,수영구,여자,75 - 79세,3179.5,3447.0,3656.0,3779.0,3843.0
184,수영구,여자,80 - 84세,2065.0,2175.5,2290.5,2439.5,2622.5
185,수영구,여자,85 - 89세,1112.0,1174.5,1217.5,1300.5,1404.0
186,수영구,여자,90 - 94세,350.5,394.0,447.0,495.0,521.5
187,수영구,여자,95 - 99세,61.0,65.0,70.5,84.0,96.0
188,수영구,여자,100세 이상,12.0,11.5,13.0,13.0,10.5
189,사상구,여자,0 - 4세,4416.0,4071.5,3644.5,3227.5,2768.5
190,사상구,여자,5 - 9세,3888.5,3908.0,3849.0,3736.0,3621.5
191,사상구,여자,10 - 14세,3943.0,3712.0,3609.0,3475.5,3384.0
192,사상구,여자,15 - 19세,5990.0,5423.5,4880.0,4488.0,4076.5
193,사상구,여자,20 - 24세,7942.0,7720.0,7444.0,7020.5,6606.0
194,사상구,여자,25 - 29세,7237.0,7232.5,7260.0,7166.0,7009.5
195,사상구,여자,30 - 34세,7702.0,6906.0,6226.5,5787.5,5553.5
196,사상구,여자,35 - 39세,7676.0,7723.0,7570.5,7148.5,6511.0
197,사상구,여자,40 - 44세,7801.5,7320.0,6862.0,6518.5,6367.5
198,사상구,여자,45 - 49세,10160.5,9688.5,9025.5,8334.0,7748.0
199,사상구,여자,50 - 54세,11036.0,10459.0,10349.5,10242.5,9888.5
200,사상구,여자,55 - 59세,11714.5,12046.5,11926.5,11575.5,11099.5
201,사상구,여자,60 - 64세,8509.5,8957.5,9446.0,9960.5,10422.5
202,사상구,여자,65 - 69세,5987.0,6334.0,6583.5,6854.0,7364.0
203,사상구,여자,70 - 74세,4161.0,4237.0,4523.5,4835.0,5206.0
204,사상구,여자,75 - 79세,3241.5,3457.0,3606.5,3673.5,3712.5
205,사상구,여자,80 - 84세,1955.0,2131.5,2304.5,2439.0,2540.0
206,사상구,여자,85 - 89세,887.5,948.0,1019.5,1112.0,1232.5
207,사상구,여자,90 - 94세,303.0,328.0,360.0,391.0,413.0
208,사상구,여자,95 - 99세,64.5,78.5,84.0,85.0,90.5
209,사상구,여자,100세 이상,6.0,7.5,10.5,12.0,12.5
210,기장군,여자,0 - 4세,5307.0,5120.0,4761.5,4319.5,4003.5
211,기장군,여자,5 - 9세,4639.0,4877.5,5028.0,5151.5,5307.5
212,기장군,여자,10 - 14세,3669.5,3787.5,3978.0,4103.5,4335.5
213,기장군,여자,15 - 19세,3802.5,3822.0,3847.0,3866.5,3853.0
214,기장군,여자,20 - 24세,3546.5,3601.5,3650.5,3673.0,3770.0
215,기장군,여자,25 - 29세,3557.0,3644.0,3698.5,3726.0,3916.0
216,기장군,여자,30 - 34세,6301.0,5774.0,5250.5,4828.0,4795.0
217,기장군,여자,35 - 39세,7930.5,8273.0,8352.5,8066.5,7645.5
218,기장군,여자,40 - 44세,6982.5,7152.5,7317.0,7455.5,7900.0
219,기장군,여자,45 - 49세,5604.0,6047.0,6420.0,6765.5,7127.0
220,기장군,여자,50 - 54세,4899.0,4929.0,5132.5,5387.0,5813.0
221,기장군,여자,55 - 59세,5613.5,5786.5,5793.5,5633.0,5595.5
222,기장군,여자,60 - 64세,4729.5,5098.5,5400.5,5705.0,6082.5
223,기장군,여자,65 - 69세,3625.0,3891.0,4142.5,4341.5,4735.5
224,기장군,여자,70 - 74세,2935.0,3017.5,3178.5,3364.5,3618.0
225,기장군,여자,75 - 79세,2399.0,2593.0,2771.0,2840.0,2865.5
226,기장군,여자,80 - 84세,1574.5,1686.5,1825.5,1984.5,2118.0
227,기장군,여자,85 - 89세,833.5,913.5,981.0,1064.5,1163.5
228,기장군,여자,90 - 94세,317.5,343.0,373.0,394.0,432.5
229,기장군,여자,95 - 99세,81.5,97.5,105.5,115.5,126.0
230,기장군,여자,100세 이상,12.0,13.5,15.0,15.0,17.5
231,중구,여자,0 - 4세,1462.5,1453.0,1452.5,1386.5,1241.0
232,중구,여자,5 - 9세,1244.5,1262.0,1294.5,1332.5,1338.0
233,중구,여자,10 - 14세,1167.5,1147.5,1152.0,1109.0,1088.5
234,중구,여자,15 - 19세,1770.5,1688.0,1629.0,1540.0,1405.5
235,중구,여자,20 - 24세,2616.5,2638.0,2665.0,2715.5,2745.0
236,중구,여자,25 - 29세,2630.5,2748.5,2987.5,3169.5,3295.5
237,중구,여자,30 - 34세,3069.5,2797.5,2619.0,2533.5,2469.5
238,중구,여자,35 - 39세,2758.5,2805.5,2926.0,2931.0,2776.5
239,중구,여자,40 - 44세,2743.5,2626.0,2517.5,2443.5,2403.0
240,중구,여자,45 - 49세,2980.0,2974.5,2944.5,2882.5,2830.0
241,중구,여자,50 - 54세,2960.5,2812.5,2820.0,2828.0,2809.0
242,중구,여자,55 - 59세,3355.0,3283.0,3163.0,3005.0,2841.0
243,중구,여자,60 - 64세,2934.5,2957.5,2917.5,2941.0,2933.0
244,중구,여자,65 - 69세,2623.0,2596.5,2526.5,2420.5,2416.5
245,중구,여자,70 - 74세,2271.5,2213.5,2209.5,2210.5,2231.0
246,중구,여자,75 - 79세,1818.5,1899.5,1966.5,1966.5,1920.0
247,중구,여자,80 - 84세,1143.0,1185.0,1225.5,1291.0,1361.0
248,중구,여자,85 - 89세,617.5,638.0,658.0,677.0,698.5
249,중구,여자,90 - 94세,210.5,230.5,244.5,253.0,268.5
250,중구,여자,95 - 99세,46.0,50.5,58.5,68.0,65.5
251,중구,여자,100세 이상,9.5,8.5,5.0,5.0,9.0
252,북구,여자,0 - 4세,9506.0,9091.5,8610.0,8029.0,7405.0
253,북구,여자,5 - 9세,10023.5,9841.5,9690.0,9578.0,9529.5
254,북구,여자,10 - 14세,10845.0,10436.0,10219.0,9891.5,9689.5
255,북구,여자,15 - 19세,14503.5,13797.0,13062.5,12416.5,11576.0
256,북구,여자,20 - 24세,14937.0,15122.5,15148.5,14876.5,14880.5
257,북구,여자,25 - 29세,11627.0,11980.0,12340.5,12652.0,13060.5
258,북구,여자,30 - 34세,13688.5,12520.5,11746.5,11351.0,11408.5
259,북구,여자,35 - 39세,16704.5,16429.0,16282.5,15698.0,14640.5
260,북구,여자,40 - 44세,20175.5,19210.0,18071.0,16982.5,16470.0
261,북구,여자,45 - 49세,20912.0,21335.5,21339.0,21096.0,20712.0
262,북구,여자,50 - 54세,18628.0,18498.5,18976.0,19589.5,20175.0
263,북구,여자,55 - 59세,16714.0,17711.0,18327.5,18528.0,18614.5
264,북구,여자,60 - 64세,12080.5,12780.0,13413.5,14352.5,15455.0
265,북구,여자,65 - 69세,9261.0,9770.5,10105.5,10389.0,11067.5
266,북구,여자,70 - 74세,7439.0,7312.5,7577.0,7978.5,8479.0
267,북구,여자,75 - 79세,6174.0,6687.0,7111.5,7344.5,7366.5
268,북구,여자,80 - 84세,3835.0,4110.0,4374.5,4695.0,5015.5
269,북구,여자,85 - 89세,1742.5,1894.0,2088.0,2329.0,2591.5
270,북구,여자,90 - 94세,555.5,598.5,667.0,736.5,838.5
271,북구,여자,95 - 99세,120.0,134.5,165.0,175.5,171.0
272,북구,여자,100세 이상,15.0,15.0,13.5,17.5,24.0
273,수성구,여자,0 - 4세,7135.0,6621.5,6126.0,5725.0,5279.0
274,수성구,여자,5 - 9세,10045.0,9873.0,9615.0,9514.0,9473.5
