,sigungu,성별,연령별,2016 년,2017 년,2018 년,2019 년,2020 년
162,가평군,여자,75 - 79세,1684.0,1786.0,1857.5,1825.5,1782.0
163,가평군,여자,80 - 84세,1211.0,1246.0,1266.5,1342.0,1387.0
164,가평군,여자,85 - 89세,585.5,631.5,684.0,722.0,788.0
165,가평군,여자,90 - 94세,218.5,231.5,256.0,277.0,286.0
166,가평군,여자,95 - 99세,51.0,61.5,64.5,66.5,76.0
167,가평군,여자,100세 이상,6.0,6.5,8.0,8.5,10.0
168,연천군,여자,0 - 4세,937.0,924.5,843.5,738.0,646.5
169,연천군,여자,5 - 9세,754.5,771.5,773.0,759.5,738.5
170,연천군,여자,10 - 14세,787.0,737.0,725.0,702.5,695.5
171,연천군,여자,15 - 19세,1076.5,1024.5,944.5,884.5,821.5
172,연천군,여자,20 - 24세,1096.5,1063.0,1008.5,951.0,937.5
173,연천군,여자,25 - 29세,1039.5,1054.5,1029.0,1034.0,1029.5
174,연천군,여자,30 - 34세,1066.5,1028.0,970.0,904.0,864.5
175,연천군,여자,35 - 39세,1156.0,1159.0,1142.5,1074.0,985.5
176,연천군,여자,40 - 44세,1205.5,1147.0,1083.0,1017.0,1001.5
177,연천군,여자,45 - 49세,1394.5,1361.5,1322.5,1268.5,1212.5
178,연천군,여자,50 - 54세,1660.5,1613.0,1580.0,1523.0,1467.0
179,연천군,여자,55 - 59세,2030.0,1988.0,1948.5,1913.0,1832.0
180,연천군,여자,60 - 64세,1612.5,1759.5,1867.5,1963.5,2040.0
181,연천군,여자,65 - 69세,1383.0,1356.5,1342.5,1355.5,1449.0
182,연천군,여자,70 - 74세,1438.5,1402.0,1382.5,1393.0,1399.0
183,연천군,여자,75 - 79세,1365.5,1420.0,1447.0,1414.5,1361.5
184,연천군,여자,80 - 84세,852.0,930.0,1019.5,1105.5,1171.0
185,연천군,여자,85 - 89세,439.0,452.0,475.5,498.5,547.0
186,연천군,여자,90 - 94세,169.5,188.0,199.5,211.5,225.5
187,연천군,여자,95 - 99세,47.5,44.5,44.5,48.5,52.0
188,연천군,여자,100세 이상,6.5,7.0,7.5,8.0,10.0
189,고성군,여자,0 - 4세,361.0,363.0,338.0,306.5,289.5
190,고성군,여자,5 - 9세,364.5,361.5,356.5,353.5,350.0
191,고성군,여자,10 - 14세,459.5,440.0,397.0,354.5,332.0
192,고성군,여자,15 - 19세,687.5,649.5,570.0,496.5,444.0
193,고성군,여자,20 - 24세,834.5,807.0,724.5,629.0,567.0
194,고성군,여자,25 - 29세,582.0,605.5,595.0,555.0,523.0
195,고성군,여자,30 - 34세,527.0,501.0,479.0,444.5,426.0
196,고성군,여자,35 - 39세,576.5,576.5,552.5,531.5,526.0
197,고성군,여자,40 - 44세,756.5,727.5,654.5,575.0,553.5
198,고성군,여자,45 - 49세,956.5,974.0,914.0,831.0,790.0
199,고성군,여자,50 - 54세,1141.0,1103.5,1051.0,998.0,967.0
200,고성군,여자,55 - 59세,1383.5,1442.5,1435.5,1362.0,1280.0
201,고성군,여자,60 - 64세,1197.5,1268.0,1307.5,1331.5,1362.0
202,고성군,여자,65 - 69세,948.5,927.0,933.0,973.0,1064.5
203,고성군,여자,70 - 74세,1117.0,1092.5,1052.5,1010.0,965.5
204,고성군,여자,75 - 79세,979.0,1026.0,1038.0,1046.0,1053.5
205,고성군,여자,80 - 84세,572.5,631.0,695.5,744.5,782.0
206,고성군,여자,85 - 89세,397.0,382.5,361.5,363.0,390.5
207,고성군,여자,90 - 94세,143.5,171.0,190.5,199.5,208.0
208,고성군,여자,95 - 99세,39.0,42.5,45.5,48.0,46.0
209,고성군,여자,100세 이상,7.0,5.5,6.5,7.0,7.5
210,고성군,여자,0 - 4세,887.5,808.5,695.0,576.0,461.5
211,고성군,여자,5 - 9세,909.0,929.0,930.0,911.5,882.5
212,고성군,여자,10 - 14세,946.5,913.0,896.5,887.0,874.5
213,고성군,여자,15 - 19세,1217.5,1154.5,1112.5,1060.0,1028.5
214,고성군,여자,20 - 24세,1126.0,1107.5,1065.5,1009.0,935.0
215,고성군,여자,25 - 29세,889.0,856.0,818.5,769.5,727.0
216,고성군,여자,30 - 34세,1174.5,1049.0,919.5,813.5,713.5
217,고성군,여자,35 - 39세,1316.5,1300.5,1274.5,1220.5,1106.0
218,고성군,여자,40 - 44세,1535.0,1443.0,1375.5,1278.5,1221.5
219,고성군,여자,45 - 49세,1777.0,1790.5,1765.0,1714.0,1633.0
220,고성군,여자,50 - 54세,2028.0,1909.0,1863.5,1859.0,1869.0
221,고성군,여자,55 - 59세,2482.0,2572.0,2558.0,2463.0,2317.0
222,고성군,여자,60 - 64세,2188.5,2254.5,2336.0,2424.5,2510.0
223,고성군,여자,65 - 69세,1914.0,1966.5,2014.0,2074.0,2198.5
224,고성군,여자,70 - 74세,1920.0,1831.0,1796.0,1831.0,1877.5
225,고성군,여자,75 - 79세,2031.0,2069.5,2094.5,2023.5,1909.0
226,고성군,여자,80 - 84세,1634.0,1642.5,1647.5,1686.5,1732.5
227,고성군,여자,85 - 89세,876.0,940.0,1008.0,1066.0,1139.0
228,고성군,여자,90 - 94세,281.5,309.5,331.5,366.0,414.0
229,고성군,여자,95 - 99세,52.5,55.0,60.5,70.5,75.5
230,고성군,여자,100세 이상,8.0,9.0,7.0,4.5,7.0
231,삼척시,여자,0 - 4세,1067.5,993.5,932.0,920.5,892.0
232,삼척시,여자,5 - 9세,1190.0,1175.0,1146.0,1122.0,1071.0
233,삼척시,여자,10 - 14세,1296.5,1227.5,1179.0,1138.0,1113.5
234,삼척시,여자,15 - 19세,2058.5,1908.0,1757.0,1605.5,1447.0
235,삼척시,여자,20 - 24세,2665.5,2593.5,2491.5,2368.5,2162.0
236,삼척시,여자,25 - 29세,1227.0,1209.0,1222.5,1214.5,1180.5
237,삼척시,여자,30 - 34세,1445.0,1337.0,1297.0,1272.5,1185.5
238,삼척시,여자,35 - 39세,1853.0,1808.0,1777.0,1725.0,1587.5
239,삼척시,여자,40 - 44세,2115.5,2042.0,1993.0,1912.0,1833.0
240,삼척시,여자,45 - 49세,2340.0,2306.5,2265.5,2229.0,2170.5
241,삼척시,여자,50 - 54세,2610.5,2464.5,2450.0,2482.0,2439.0
242,삼척시,여자,55 - 59세,3227.0,3267.5,3219.0,3083.5,2877.5
243,삼척시,여자,60 - 64세,2504.5,2676.0,2785.5,2929.5,3079.0
244,삼척시,여자,65 - 69세,2019.0,2062.0,2111.0,2148.5,2279.0
245,삼척시,여자,70 - 74세,2138.5,2018.5,1954.5,1940.0,1935.5
246,삼척시,여자,75 - 79세,1975.5,2070.0,2131.5,2128.5,2074.5
247,삼척시,여자,80 - 84세,1393.5,1444.0,1520.5,1585.0,1622.5
