,sigungu,성별,연령별,2016 년,2017 년,2018 년,2019 년,2020 년
158,가평군,남자,55 - 59세,3265.0,3295.0,3320.5,3294.5,3224.5
159,가평군,남자,60 - 64세,2727.5,2994.5,3168.5,3337.5,3468.5
160,가평군,남자,65 - 69세,1766.5,1850.0,2001.0,2187.5,2489.0
161,가평군,남자,70 - 74세,1634.5,1647.0,1699.0,1728.5,1727.5
162,가평군,남자,75 - 79세,1304.5,1356.5,1410.5,1428.0,1442.5
163,가평군,남자,80 - 84세,725.5,801.5,854.5,917.0,972.5
164,가평군,남자,85 - 89세,261.5,299.0,319.5,334.0,374.5
165,가평군,남자,90 - 94세,75.5,74.0,81.0,94.5,102.5
166,가평군,남자,95 - 99세,13.0,19.5,22.0,21.0,23.5
167,가평군,남자,100세 이상,1.0,1.0,1.5,2.5,3.5
168,연천군,남자,0 - 4세,957.0,924.5,860.5,779.0,690.5
169,연천군,남자,5 - 9세,838.0,856.5,841.0,794.0,757.5
170,연천군,남자,10 - 14세,930.0,854.0,830.0,807.5,775.0
171,연천군,남자,15 - 19세,1185.5,1155.0,1110.5,1044.0,964.0
172,연천군,남자,20 - 24세,2006.5,1849.5,1648.0,1564.0,1533.5
173,연천군,남자,25 - 29세,1776.0,1926.0,1966.5,1917.0,1882.0
174,연천군,남자,30 - 34세,1389.0,1353.5,1295.0,1233.0,1225.5
175,연천군,남자,35 - 39세,1249.5,1262.0,1252.5,1223.5,1177.0
176,연천군,남자,40 - 44세,1610.0,1476.0,1334.0,1210.5,1146.0
177,연천군,남자,45 - 49세,1648.5,1649.0,1649.0,1620.5,1571.5
178,연천군,남자,50 - 54세,2038.0,1945.5,1863.0,1809.0,1730.0
179,연천군,남자,55 - 59세,2194.5,2212.5,2177.0,2137.5,2112.5
180,연천군,남자,60 - 64세,1682.5,1885.5,2057.0,2171.0,2221.0
181,연천군,남자,65 - 69세,1284.5,1271.5,1273.0,1328.5,1502.0
182,연천군,남자,70 - 74세,1186.0,1173.5,1198.5,1237.5,1247.0
183,연천군,남자,75 - 79세,959.5,1013.0,1012.0,1000.0,1012.5
184,연천군,남자,80 - 84세,550.5,590.5,630.5,663.0,671.5
185,연천군,남자,85 - 89세,184.0,204.0,237.5,273.0,301.0
186,연천군,남자,90 - 94세,55.0,57.5,55.5,61.0,76.5
187,연천군,남자,95 - 99세,16.0,18.0,17.5,17.5,18.5
188,연천군,남자,100세 이상,0.0,0.0,0.5,1.5,2.5
189,고성군,남자,0 - 4세,398.0,365.5,331.5,312.0,285.5
190,고성군,남자,5 - 9세,432.5,422.5,392.5,374.5,385.5
191,고성군,남자,10 - 14세,523.5,498.5,466.0,423.5,401.5
192,고성군,남자,15 - 19세,829.0,798.5,720.0,603.0,519.0
193,고성군,남자,20 - 24세,1849.5,1718.5,1457.0,1110.0,925.5
194,고성군,남자,25 - 29세,1249.0,1274.5,1208.0,1091.0,992.0
195,고성군,남자,30 - 34세,757.5,714.5,681.0,665.0,643.5
196,고성군,남자,35 - 39세,700.0,710.0,696.0,635.0,612.5
197,고성군,남자,40 - 44세,957.0,885.5,816.5,747.5,704.5
198,고성군,남자,45 - 49세,1231.0,1265.5,1201.0,1099.0,1039.5
199,고성군,남자,50 - 54세,1312.0,1277.5,1238.5,1221.0,1223.5
200,고성군,남자,55 - 59세,1564.0,1611.0,1584.0,1485.5,1387.5
201,고성군,남자,60 - 64세,1201.0,1306.0,1387.5,1456.0,1508.0
202,고성군,남자,65 - 69세,825.5,844.5,884.5,939.5,1043.0
203,고성군,남자,70 - 74세,852.0,815.0,795.5,808.0,795.0
204,고성군,남자,75 - 79세,682.5,726.0,748.0,741.0,725.5
205,고성군,남자,80 - 84세,291.0,331.0,366.0,403.0,446.0
206,고성군,남자,85 - 89세,116.5,126.0,134.0,140.5,152.5
207,고성군,남자,90 - 94세,54.5,55.5,53.0,54.5,59.0
208,고성군,남자,95 - 99세,9.0,10.5,13.5,13.5,13.0
209,고성군,남자,100세 이상,1.0,1.0,1.0,1.5,2.0
210,고성군,남자,0 - 4세,875.5,779.5,674.0,598.0,509.5
211,고성군,남자,5 - 9세,1041.0,1042.5,996.0,937.0,880.0
212,고성군,남자,10 - 14세,969.0,963.5,988.0,990.0,1012.5
213,고성군,남자,15 - 19세,1477.5,1382.0,1289.0,1254.5,1248.0
214,고성군,남자,20 - 24세,1545.5,1508.5,1448.5,1380.5,1301.5
215,고성군,남자,25 - 29세,1128.5,1101.0,1087.5,1078.0,1052.0
216,고성군,남자,30 - 34세,1514.0,1318.0,1105.5,967.0,896.0
217,고성군,남자,35 - 39세,1745.5,1737.0,1684.0,1530.5,1332.0
218,고성군,남자,40 - 44세,1999.5,1825.5,1684.0,1594.5,1544.5
219,고성군,남자,45 - 49세,2418.5,2393.5,2341.5,2237.5,2064.0
220,고성군,남자,50 - 54세,2348.5,2301.5,2316.5,2364.5,2418.5
221,고성군,남자,55 - 59세,2619.5,2682.0,2700.0,2645.5,2538.0
222,고성군,남자,60 - 64세,2167.0,2300.0,2427.5,2529.0,2623.0
223,고성군,남자,65 - 69세,1818.0,1897.5,1936.5,1972.5,2078.5
224,고성군,남자,70 - 74세,1396.5,1412.0,1492.0,1599.5,1684.5
225,고성군,남자,75 - 79세,1207.0,1246.5,1287.5,1287.0,1252.0
226,고성군,남자,80 - 84세,770.0,810.5,823.5,838.5,868.5
227,고성군,남자,85 - 89세,271.0,289.0,314.5,347.0,383.0
228,고성군,남자,90 - 94세,62.5,68.0,78.0,85.5,95.5
229,고성군,남자,95 - 99세,9.5,9.5,9.5,13.0,14.5
230,고성군,남자,100세 이상,0.5,0.5,0.0,0.0,0.0
231,삼척시,남자,0 - 4세,1141.0,1057.5,1006.0,958.5,885.0
232,삼척시,남자,5 - 9세,1280.0,1261.0,1253.5,1223.5,1152.0
233,삼척시,남자,10 - 14세,1388.0,1313.0,1267.5,1255.0,1238.5
234,삼척시,남자,15 - 19세,2263.0,2164.0,2026.5,1809.0,1570.5
235,삼척시,남자,20 - 24세,3119.0,3039.0,2953.5,2827.0,2579.0
236,삼척시,남자,25 - 29세,1815.5,1736.5,1731.5,1712.0,1652.5
237,삼척시,남자,30 - 34세,1815.5,1630.0,1533.0,1475.0,1399.5
238,삼척시,남자,35 - 39세,2139.5,2079.0,2038.0,1982.5,1836.5
239,삼척시,남자,40 - 44세,2762.5,2593.5,2444.5,2296.5,2141.5
240,삼척시,남자,45 - 49세,3020.0,2969.5,2954.5,2945.5,2856.0
241,삼척시,남자,50 - 54세,2965.0,2845.5,2837.5,2923.5,2999.5
242,삼척시,남자,55 - 59세,3294.0,3360.5,3334.0,3257.0,3102.5
243,삼척시,남자,60 - 64세,2522.0,2661.0,2791.0,2946.5,3097.0
244,삼척시,남자,65 - 69세,1908.5,1949.0,2047.5,2144.0,2276.5
245,삼척시,남자,70 - 74세,1581.0,1601.5,1639.0,1710.0,1779.0
